latitude	longitude	geometry	coordinates	@id	Loading Dock X Coordinates	Loading Dock Y Coordinates	Loading Dock Details	brand	brand:en	brand:wikidata	brand:wikipedia	building	currency:EUR	name	name:en	opening_hours	opening_hours:covid19	shop	addr:city	addr:housenumber	addr:postcode	addr:street	brand:el	name:el	payment:cash	payment:debit_cards	phone	website	alt_name	operator	branch	int_name	source	wheelchair	building:levels	delivery	email	addr:housename	addr:country	addr:province	amenity	facebook	parking	twitter	payment:cards	payment:credit_cards	condition	level	organic	landuse	addr:district	short_name	short_name:en	contact:phone	addr:unit	contact:email	contact:fax	contact:website	vegan	old_name	payment:coins	payment:mastercard	payment:notes	payment:visa	recycling_type	name:de	name:ru	atm	indoor	cuisine	note	ref	addr:interpolation	toilets:wheelchair	addr:place	addr:neighborhood	name:int	payment:credit_card	diet:vegan	start_date	clothes	description	contact:facebook	contact:messenger	vegetarian	payment:bitcoin	name:ko	payment:american_express	payment:contactless	payment:diners_club	payment:visa_electron
38.0143502	23.8317584	Point		node/6214812743										ok any time... markets		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		4		Αγίας Τριάδος															okstore246@gmail.com																																																	yes					
37.9304609	23.6435963	Point		node/6219286465										Market In				supermarket																																																																									
38.0866502	23.7083017	Point		node/6296339678				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Άνω Λιόσια		13341	Πίνδου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
38.0850542	23.699827	Point		node/6296349076									yes	MyMarket		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.956721	23.7339573	Point		node/6302428704										ok!		24/7		supermarket	Αθήνα			Κασομούλη																																																																					
38.0354332	23.7487483	Point		node/6317087056				Lidl		Q151954	en:Lidl		yes	Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Μακελαράκη																																																																					
38.0113569	23.7339953	Point		node/6318025102										Bazaar		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	19		Δευκαλίωνος																																																																					
38.0618467	23.7652704	Point		node/6338697246				Μασούτης					yes			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Κωλλέτη																																																																					
37.9750089	23.766608	Point		node/6373645978										Twenty4		24/7		supermarket	Ζωγράφου																																																																								
37.9599762	23.7182454	Point		node/6380902284										Economy				supermarket																																																																									
38.0844768	23.7068659	Point		node/6402989274									yes	Θέμης		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0717636	23.7853247	Point		node/6419203157				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			302102819187	https://www.ab.gr/storedetails/lykovrysi			ΛΥΚΟΒΡΥΣΗ																																																												
37.950692	23.7052638	Point		node/6465134553										AB Shop and Go				supermarket		100		sokratous																																																																					
38.0842611	23.6955209	Point		node/6465211150									yes	Σκλαβενίτης		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0030482	23.727974	Point		node/6466864037									yes	Baltika		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9630381	23.7417541	Point		node/6508668139										Market In				supermarket																																																																									
37.9444406	23.7039868	Point		node/6530488539										Economy				supermarket																																																																									
38.0117934	23.6969343	Point		node/6541944058				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι	20	12134	Παναγή Τσαλδάρη	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9956915	23.7086338	Point		node/6542021256				Jumbo		Q2262314	en:Jumbo (supermarket)			Jumbo		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα			Κρέοντος																																																																					
38.0003929	23.6889575	Point		node/6542023380				Lidl		Q151954	en:Lidl			Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Αθηνών																																																																					
38.0552843	23.7924473	Point		node/6544321996									yes	ΑΒ		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Πεύκη Αττικής	20		Χρυσοστόμου Σμύρνης																																																																					
37.9636909	23.7474659	Point		node/6568208310				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Αθήνα			Φιλολάου	Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0275659	23.7507682	Point		node/6594252037										ok!		24/7		supermarket	Αθήνα	91	11142	Συρακουσών					2102529139																																																																
37.9832581	23.7250376	Point		node/6639742895														supermarket	Αθήνα	45		Μενάνδρου																																																																					
38.0201072	23.7280772	Point		node/6682185111				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Μασούτης	Μασούτης																																																																			
38.0137326	23.7977463	Point		node/6685773878				Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Μασούτης	Μασούτης																																																																			
37.9813367	23.7244253	Point		node/6703824691														supermarket																																																																					인디언스트릿				
38.0200411	23.8352385	Point		node/6738525185									yes	Alex market	Alex Market	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Παπαρηγοπούλου																																																																					
37.9549717	23.6752341	Point		node/6739021128										Bazaar				supermarket	Μοσχάτο			Πειραιώς																																																																					
37.9614697	23.6493303	Point		node/6754594685				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
38.0412593	23.7518862	Point		node/6781490224									yes	Βιολόγος		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																															only																																										
38.0448581	23.7655477	Point		node/6785814534				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέο Ηράκλειο	18	14121	Σ. Καραγιώργη	Μασούτης	Μασούτης	yes	yes																				yes																yes		yes																								yes	yes	yes	yes
37.9639381	23.5715382	Point		node/6814406169										Κρητικός				supermarket	Πέραμα			Ειρήνης																																																																					
37.9551273	23.8562029	Point		node/6830344549										ΠΑΝΤΟΠΩΛΕΙΟ ΑΝΔΡΙΚΟΥ		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9611562	23.726116	Point		node/6860307986											Galaxias			supermarket																																																																									
38.0563374	23.8036024	Point		node/6868318656				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Μαρούσι		15122	Αριστείδου	Μασούτης	Μασούτης																																																																			
37.9360644	23.7298134	Point		node/6883824145				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Άγιος Δημήτριος			Αγίου Δημητρίου	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9694574	23.7537751	Point		node/6896413115										OK! anytime market				supermarket	Καισαριανή	55		Υμηττού																																																																					
37.9207485	23.7373778	Point		node/6898828827										Super Market Κρητικός				supermarket																																																																									
37.9233082	23.739338	Point		node/6902642724										Sklavenitis				supermarket																																																																									
37.9235535	23.7232206	Point		node/6916201416				Lidl		Q151954	en:Lidl			Lidl				supermarket																																																																									
37.9236995	23.7233789	Point		node/6916201418										Sklavenitis				supermarket																																																																									
37.9185654	23.7292393	Point		node/6916218395										Super Market Κρητικός				supermarket																																																																									
38.0228545	23.753746	Point		node/6933077507				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Γαλάτσι	37		Πανός	Μασούτης	Μασούτης																																																																			
38.015228	23.816583	Point		node/6951256966									yes	Βιολογικό χωριό		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																															only																																										
38.0235878	23.7513624	Point		node/6953622098									yes	Market In		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Γαλάτσι	9		Ναρκίσσου																																																																					
37.9546746	23.7040097	Point		node/6954917839														supermarket																																																																									
38.0338853	23.757494	Point		node/6964564205									yes	Market τροφίμων		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9668112	23.7087104	Point		node/6987817393				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9768886	23.7072129	Point		node/7005365491				Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)			Γαλαξίας	Galaxias			supermarket	Αθήνα				Γαλαξίας	Γαλαξίας																																																																			
37.9645496	23.7041768	Point		node/7013179221										Ελομάς		Mo-Fr 08:00-21:00; Sa 08:00-20:00		supermarket	Ταύρος	16	17778	Κλειούς																																																																					
38.0146508	23.7406078	Point		node/7070729418										Market In		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα			Μαρκορά																																																																					
37.9905754	23.7253914	Point		node/7086039130										Bazaar		Mo-Fr 08:00-21:00, Sa 08:00-20:00		supermarket	Αθήνα (Athens)	53	10439	Ipirou			yes	yes	210 88 18 318	https://www.bazaar-online.gr/									bazaar19@bazaar-sm.gr									yes															yes	yes		yes																											
